DimDate_DateKey,DimDate_FullDateAlternateKey,DimDate_DayNumberOfWeek,DimDate_DayNameOfWeek,DimDate_DayNumberOfMonth,DimDate_DayNumberOfYear,DimDate_WeekNumberOfYear,DimDate_MonthName,DimDate_MonthNumberOfYear,DimDate_CalendarQuarter,DimDate_CalendarYear,DimDate_CalendarSemester,DimDate_FiscalQuarter,DimDate_FiscalYear,DimDate_FiscalSemester
20120525,5/25/2012 0:00,6,Friday,25,146,21,May,5,2,2012,1,4,2012,2
20120526,5/26/2012 0:00,7,Saturday,26,147,21,May,5,2,2012,1,4,2012,2
20120527,5/27/2012 0:00,1,Sunday,27,148,22,May,5,2,2012,1,4,2012,2
20120528,5/28/2012 0:00,2,Monday,28,149,22,May,5,2,2012,1,4,2012,2
20120529,5/29/2012 0:00,3,Tuesday,29,150,22,May,5,2,2012,1,4,2012,2
20120530,5/30/2012 0:00,4,Wednesday,30,151,22,May,5,2,2012,1,4,2012,2
20120531,5/31/2012 0:00,5,Thursday,31,152,22,May,5,2,2012,1,4,2012,2
20120601,6/1/2012 0:00,6,Friday,1,153,22,June,6,2,2012,1,4,2012,2
20120602,6/2/2012 0:00,7,Saturday,2,154,22,June,6,2,2012,1,4,2012,2
20120603,6/3/2012 0:00,1,Sunday,3,155,23,June,6,2,2012,1,4,2012,2
20120604,6/4/2012 0:00,2,Monday,4,156,23,June,6,2,2012,1,4,2012,2
20120605,6/5/2012 0:00,3,Tuesday,5,157,23,June,6,2,2012,1,4,2012,2
20120606,6/6/2012 0:00,4,Wednesday,6,158,23,June,6,2,2012,1,4,2012,2
20120607,6/7/2012 0:00,5,Thursday,7,159,23,June,6,2,2012,1,4,2012,2
20120608,6/8/2012 0:00,6,Friday,8,160,23,June,6,2,2012,1,4,2012,2
20120609,6/9/2012 0:00,7,Saturday,9,161,23,June,6,2,2012,1,4,2012,2
20120610,6/10/2012 0:00,1,Sunday,10,162,24,June,6,2,2012,1,4,2012,2
20120611,6/11/2012 0:00,2,Monday,11,163,24,June,6,2,2012,1,4,2012,2
20120612,6/12/2012 0:00,3,Tuesday,12,164,24,June,6,2,2012,1,4,2012,2
20120613,6/13/2012 0:00,4,Wednesday,13,165,24,June,6,2,2012,1,4,2012,2
20120614,6/14/2012 0:00,5,Thursday,14,166,24,June,6,2,2012,1,4,2012,2
20120615,6/15/2012 0:00,6,Friday,15,167,24,June,6,2,2012,1,4,2012,2
20120616,6/16/2012 0:00,7,Saturday,16,168,24,June,6,2,2012,1,4,2012,2
20120617,6/17/2012 0:00,1,Sunday,17,169,25,June,6,2,2012,1,4,2012,2
20120618,6/18/2012 0:00,2,Monday,18,170,25,June,6,2,2012,1,4,2012,2
20120619,6/19/2012 0:00,3,Tuesday,19,171,25,June,6,2,2012,1,4,2012,2
20120620,6/20/2012 0:00,4,Wednesday,20,172,25,June,6,2,2012,1,4,2012,2
20120621,6/21/2012 0:00,5,Thursday,21,173,25,June,6,2,2012,1,4,2012,2
20120622,6/22/2012 0:00,6,Friday,22,174,25,June,6,2,2012,1,4,2012,2
20120623,6/23/2012 0:00,7,Saturday,23,175,25,June,6,2,2012,1,4,2012,2
20120624,6/24/2012 0:00,1,Sunday,24,176,26,June,6,2,2012,1,4,2012,2
20120625,6/25/2012 0:00,2,Monday,25,177,26,June,6,2,2012,1,4,2012,2
20120626,6/26/2012 0:00,3,Tuesday,26,178,26,June,6,2,2012,1,4,2012,2
20120627,6/27/2012 0:00,4,Wednesday,27,179,26,June,6,2,2012,1,4,2012,2
20120628,6/28/2012 0:00,5,Thursday,28,180,26,June,6,2,2012,1,4,2012,2
20120629,6/29/2012 0:00,6,Friday,29,181,26,June,6,2,2012,1,4,2012,2
20120630,6/30/2012 0:00,7,Saturday,30,182,26,June,6,2,2012,1,4,2012,2
20120701,7/1/2012 0:00,1,Sunday,1,183,27,July,7,3,2012,2,1,2013,1
20120702,7/2/2012 0:00,2,Monday,2,184,27,July,7,3,2012,2,1,2013,1
20120703,7/3/2012 0:00,3,Tuesday,3,185,27,July,7,3,2012,2,1,2013,1
20120704,7/4/2012 0:00,4,Wednesday,4,186,27,July,7,3,2012,2,1,2013,1
20120705,7/5/2012 0:00,5,Thursday,5,187,27,July,7,3,2012,2,1,2013,1
20120706,7/6/2012 0:00,6,Friday,6,188,27,July,7,3,2012,2,1,2013,1
20120707,7/7/2012 0:00,7,Saturday,7,189,27,July,7,3,2012,2,1,2013,1
20120708,7/8/2012 0:00,1,Sunday,8,190,28,July,7,3,2012,2,1,2013,1
20120709,7/9/2012 0:00,2,Monday,9,191,28,July,7,3,2012,2,1,2013,1
20120710,7/10/2012 0:00,3,Tuesday,10,192,28,July,7,3,2012,2,1,2013,1
20120711,7/11/2012 0:00,4,Wednesday,11,193,28,July,7,3,2012,2,1,2013,1
20120712,7/12/2012 0:00,5,Thursday,12,194,28,July,7,3,2012,2,1,2013,1
20120713,7/13/2012 0:00,6,Friday,13,195,28,July,7,3,2012,2,1,2013,1
20120714,7/14/2012 0:00,7,Saturday,14,196,28,July,7,3,2012,2,1,2013,1
20120715,7/15/2012 0:00,1,Sunday,15,197,29,July,7,3,2012,2,1,2013,1
20120716,7/16/2012 0:00,2,Monday,16,198,29,July,7,3,2012,2,1,2013,1
20120717,7/17/2012 0:00,3,Tuesday,17,199,29,July,7,3,2012,2,1,2013,1
20120718,7/18/2012 0:00,4,Wednesday,18,200,29,July,7,3,2012,2,1,2013,1
20120719,7/19/2012 0:00,5,Thursday,19,201,29,July,7,3,2012,2,1,2013,1
20120720,7/20/2012 0:00,6,Friday,20,202,29,July,7,3,2012,2,1,2013,1
20120721,7/21/2012 0:00,7,Saturday,21,203,29,July,7,3,2012,2,1,2013,1
20120722,7/22/2012 0:00,1,Sunday,22,204,30,July,7,3,2012,2,1,2013,1
20120723,7/23/2012 0:00,2,Monday,23,205,30,July,7,3,2012,2,1,2013,1
20120724,7/24/2012 0:00,3,Tuesday,24,206,30,July,7,3,2012,2,1,2013,1
20120725,7/25/2012 0:00,4,Wednesday,25,207,30,July,7,3,2012,2,1,2013,1
20120726,7/26/2012 0:00,5,Thursday,26,208,30,July,7,3,2012,2,1,2013,1
20120727,7/27/2012 0:00,6,Friday,27,209,30,July,7,3,2012,2,1,2013,1
20120728,7/28/2012 0:00,7,Saturday,28,210,30,July,7,3,2012,2,1,2013,1
20120729,7/29/2012 0:00,1,Sunday,29,211,31,July,7,3,2012,2,1,2013,1
20120730,7/30/2012 0:00,2,Monday,30,212,31,July,7,3,2012,2,1,2013,1
20120731,7/31/2012 0:00,3,Tuesday,31,213,31,July,7,3,2012,2,1,2013,1
20120801,8/1/2012 0:00,4,Wednesday,1,214,31,August,8,3,2012,2,1,2013,1
20120802,8/2/2012 0:00,5,Thursday,2,215,31,August,8,3,2012,2,1,2013,1
20120803,8/3/2012 0:00,6,Friday,3,216,31,August,8,3,2012,2,1,2013,1
20120804,8/4/2012 0:00,7,Saturday,4,217,31,August,8,3,2012,2,1,2013,1
20120805,8/5/2012 0:00,1,Sunday,5,218,32,August,8,3,2012,2,1,2013,1
20120806,8/6/2012 0:00,2,Monday,6,219,32,August,8,3,2012,2,1,2013,1
20120807,8/7/2012 0:00,3,Tuesday,7,220,32,August,8,3,2012,2,1,2013,1
20120808,8/8/2012 0:00,4,Wednesday,8,221,32,August,8,3,2012,2,1,2013,1
20120809,8/9/2012 0:00,5,Thursday,9,222,32,August,8,3,2012,2,1,2013,1
20120810,8/10/2012 0:00,6,Friday,10,223,32,August,8,3,2012,2,1,2013,1
20120811,8/11/2012 0:00,7,Saturday,11,224,32,August,8,3,2012,2,1,2013,1
20120812,8/12/2012 0:00,1,Sunday,12,225,33,August,8,3,2012,2,1,2013,1
20120813,8/13/2012 0:00,2,Monday,13,226,33,August,8,3,2012,2,1,2013,1
20120814,8/14/2012 0:00,3,Tuesday,14,227,33,August,8,3,2012,2,1,2013,1
20120815,8/15/2012 0:00,4,Wednesday,15,228,33,August,8,3,2012,2,1,2013,1
20120816,8/16/2012 0:00,5,Thursday,16,229,33,August,8,3,2012,2,1,2013,1
20120817,8/17/2012 0:00,6,Friday,17,230,33,August,8,3,2012,2,1,2013,1
20120818,8/18/2012 0:00,7,Saturday,18,231,33,August,8,3,2012,2,1,2013,1
20120819,8/19/2012 0:00,1,Sunday,19,232,34,August,8,3,2012,2,1,2013,1
20120820,8/20/2012 0:00,2,Monday,20,233,34,August,8,3,2012,2,1,2013,1
20120821,8/21/2012 0:00,3,Tuesday,21,234,34,August,8,3,2012,2,1,2013,1
20120822,8/22/2012 0:00,4,Wednesday,22,235,34,August,8,3,2012,2,1,2013,1
20120823,8/23/2012 0:00,5,Thursday,23,236,34,August,8,3,2012,2,1,2013,1
20120824,8/24/2012 0:00,6,Friday,24,237,34,August,8,3,2012,2,1,2013,1
20120825,8/25/2012 0:00,7,Saturday,25,238,34,August,8,3,2012,2,1,2013,1
20120826,8/26/2012 0:00,1,Sunday,26,239,35,August,8,3,2012,2,1,2013,1
20120827,8/27/2012 0:00,2,Monday,27,240,35,August,8,3,2012,2,1,2013,1
20120828,8/28/2012 0:00,3,Tuesday,28,241,35,August,8,3,2012,2,1,2013,1
20120829,8/29/2012 0:00,4,Wednesday,29,242,35,August,8,3,2012,2,1,2013,1
20120830,8/30/2012 0:00,5,Thursday,30,243,35,August,8,3,2012,2,1,2013,1
20120831,8/31/2012 0:00,6,Friday,31,244,35,August,8,3,2012,2,1,2013,1
20120901,9/1/2012 0:00,7,Saturday,1,245,35,September,9,3,2012,2,1,2013,1
20120902,9/2/2012 0:00,1,Sunday,2,246,36,September,9,3,2012,2,1,2013,1
20120903,9/3/2012 0:00,2,Monday,3,247,36,September,9,3,2012,2,1,2013,1
20120904,9/4/2012 0:00,3,Tuesday,4,248,36,September,9,3,2012,2,1,2013,1
20120905,9/5/2012 0:00,4,Wednesday,5,249,36,September,9,3,2012,2,1,2013,1
20120906,9/6/2012 0:00,5,Thursday,6,250,36,September,9,3,2012,2,1,2013,1
20120907,9/7/2012 0:00,6,Friday,7,251,36,September,9,3,2012,2,1,2013,1
20120908,9/8/2012 0:00,7,Saturday,8,252,36,September,9,3,2012,2,1,2013,1
20120909,9/9/2012 0:00,1,Sunday,9,253,37,September,9,3,2012,2,1,2013,1
20120910,9/10/2012 0:00,2,Monday,10,254,37,September,9,3,2012,2,1,2013,1
20120911,9/11/2012 0:00,3,Tuesday,11,255,37,September,9,3,2012,2,1,2013,1
20120912,9/12/2012 0:00,4,Wednesday,12,256,37,September,9,3,2012,2,1,2013,1
20120913,9/13/2012 0:00,5,Thursday,13,257,37,September,9,3,2012,2,1,2013,1
20120914,9/14/2012 0:00,6,Friday,14,258,37,September,9,3,2012,2,1,2013,1
20120915,9/15/2012 0:00,7,Saturday,15,259,37,September,9,3,2012,2,1,2013,1
20120916,9/16/2012 0:00,1,Sunday,16,260,38,September,9,3,2012,2,1,2013,1
20120917,9/17/2012 0:00,2,Monday,17,261,38,September,9,3,2012,2,1,2013,1
20120918,9/18/2012 0:00,3,Tuesday,18,262,38,September,9,3,2012,2,1,2013,1
20120919,9/19/2012 0:00,4,Wednesday,19,263,38,September,9,3,2012,2,1,2013,1
20120920,9/20/2012 0:00,5,Thursday,20,264,38,September,9,3,2012,2,1,2013,1
20120921,9/21/2012 0:00,6,Friday,21,265,38,September,9,3,2012,2,1,2013,1
20120922,9/22/2012 0:00,7,Saturday,22,266,38,September,9,3,2012,2,1,2013,1
20120923,9/23/2012 0:00,1,Sunday,23,267,39,September,9,3,2012,2,1,2013,1
20120924,9/24/2012 0:00,2,Monday,24,268,39,September,9,3,2012,2,1,2013,1
20120925,9/25/2012 0:00,3,Tuesday,25,269,39,September,9,3,2012,2,1,2013,1
20120926,9/26/2012 0:00,4,Wednesday,26,270,39,September,9,3,2012,2,1,2013,1
20120927,9/27/2012 0:00,5,Thursday,27,271,39,September,9,3,2012,2,1,2013,1
20120928,9/28/2012 0:00,6,Friday,28,272,39,September,9,3,2012,2,1,2013,1
20120929,9/29/2012 0:00,7,Saturday,29,273,39,September,9,3,2012,2,1,2013,1
20120930,9/30/2012 0:00,1,Sunday,30,274,40,September,9,3,2012,2,1,2013,1
20121001,10/1/2012 0:00,2,Monday,1,275,40,October,10,4,2012,2,2,2013,1
20121002,10/2/2012 0:00,3,Tuesday,2,276,40,October,10,4,2012,2,2,2013,1
20121003,10/3/2012 0:00,4,Wednesday,3,277,40,October,10,4,2012,2,2,2013,1
20121004,10/4/2012 0:00,5,Thursday,4,278,40,October,10,4,2012,2,2,2013,1
20121005,10/5/2012 0:00,6,Friday,5,279,40,October,10,4,2012,2,2,2013,1
20121006,10/6/2012 0:00,7,Saturday,6,280,40,October,10,4,2012,2,2,2013,1
20121007,10/7/2012 0:00,1,Sunday,7,281,41,October,10,4,2012,2,2,2013,1
20121008,10/8/2012 0:00,2,Monday,8,282,41,October,10,4,2012,2,2,2013,1
20121009,10/9/2012 0:00,3,Tuesday,9,283,41,October,10,4,2012,2,2,2013,1
20121010,10/10/2012 0:00,4,Wednesday,10,284,41,October,10,4,2012,2,2,2013,1
20121011,10/11/2012 0:00,5,Thursday,11,285,41,October,10,4,2012,2,2,2013,1
20121012,10/12/2012 0:00,6,Friday,12,286,41,October,10,4,2012,2,2,2013,1
20121013,10/13/2012 0:00,7,Saturday,13,287,41,October,10,4,2012,2,2,2013,1
20121014,10/14/2012 0:00,1,Sunday,14,288,42,October,10,4,2012,2,2,2013,1
20121015,10/15/2012 0:00,2,Monday,15,289,42,October,10,4,2012,2,2,2013,1
20121016,10/16/2012 0:00,3,Tuesday,16,290,42,October,10,4,2012,2,2,2013,1
20121017,10/17/2012 0:00,4,Wednesday,17,291,42,October,10,4,2012,2,2,2013,1
20121018,10/18/2012 0:00,5,Thursday,18,292,42,October,10,4,2012,2,2,2013,1
20121019,10/19/2012 0:00,6,Friday,19,293,42,October,10,4,2012,2,2,2013,1
20121020,10/20/2012 0:00,7,Saturday,20,294,42,October,10,4,2012,2,2,2013,1
20121021,10/21/2012 0:00,1,Sunday,21,295,43,October,10,4,2012,2,2,2013,1
20121022,10/22/2012 0:00,2,Monday,22,296,43,October,10,4,2012,2,2,2013,1
20121023,10/23/2012 0:00,3,Tuesday,23,297,43,October,10,4,2012,2,2,2013,1
20121024,10/24/2012 0:00,4,Wednesday,24,298,43,October,10,4,2012,2,2,2013,1
20121025,10/25/2012 0:00,5,Thursday,25,299,43,October,10,4,2012,2,2,2013,1
20121026,10/26/2012 0:00,6,Friday,26,300,43,October,10,4,2012,2,2,2013,1
20121027,10/27/2012 0:00,7,Saturday,27,301,43,October,10,4,2012,2,2,2013,1
20121028,10/28/2012 0:00,1,Sunday,28,302,44,October,10,4,2012,2,2,2013,1
20121029,10/29/2012 0:00,2,Monday,29,303,44,October,10,4,2012,2,2,2013,1
20121030,10/30/2012 0:00,3,Tuesday,30,304,44,October,10,4,2012,2,2,2013,1
20121031,10/31/2012 0:00,4,Wednesday,31,305,44,October,10,4,2012,2,2,2013,1
20121101,11/1/2012 0:00,5,Thursday,1,306,44,November,11,4,2012,2,2,2013,1
20121102,11/2/2012 0:00,6,Friday,2,307,44,November,11,4,2012,2,2,2013,1
20121103,11/3/2012 0:00,7,Saturday,3,308,44,November,11,4,2012,2,2,2013,1
20121104,11/4/2012 0:00,1,Sunday,4,309,45,November,11,4,2012,2,2,2013,1
20121105,11/5/2012 0:00,2,Monday,5,310,45,November,11,4,2012,2,2,2013,1
20121106,11/6/2012 0:00,3,Tuesday,6,311,45,November,11,4,2012,2,2,2013,1
20121107,11/7/2012 0:00,4,Wednesday,7,312,45,November,11,4,2012,2,2,2013,1
20121108,11/8/2012 0:00,5,Thursday,8,313,45,November,11,4,2012,2,2,2013,1
20121109,11/9/2012 0:00,6,Friday,9,314,45,November,11,4,2012,2,2,2013,1
20121110,11/10/2012 0:00,7,Saturday,10,315,45,November,11,4,2012,2,2,2013,1
20121111,11/11/2012 0:00,1,Sunday,11,316,46,November,11,4,2012,2,2,2013,1
20121112,11/12/2012 0:00,2,Monday,12,317,46,November,11,4,2012,2,2,2013,1
20121113,11/13/2012 0:00,3,Tuesday,13,318,46,November,11,4,2012,2,2,2013,1
20121114,11/14/2012 0:00,4,Wednesday,14,319,46,November,11,4,2012,2,2,2013,1
20121115,11/15/2012 0:00,5,Thursday,15,320,46,November,11,4,2012,2,2,2013,1
20121116,11/16/2012 0:00,6,Friday,16,321,46,November,11,4,2012,2,2,2013,1
20121117,11/17/2012 0:00,7,Saturday,17,322,46,November,11,4,2012,2,2,2013,1
20121118,11/18/2012 0:00,1,Sunday,18,323,47,November,11,4,2012,2,2,2013,1
20121119,11/19/2012 0:00,2,Monday,19,324,47,November,11,4,2012,2,2,2013,1
20121120,11/20/2012 0:00,3,Tuesday,20,325,47,November,11,4,2012,2,2,2013,1
20121121,11/21/2012 0:00,4,Wednesday,21,326,47,November,11,4,2012,2,2,2013,1
20121122,11/22/2012 0:00,5,Thursday,22,327,47,November,11,4,2012,2,2,2013,1
20121123,11/23/2012 0:00,6,Friday,23,328,47,November,11,4,2012,2,2,2013,1
20121124,11/24/2012 0:00,7,Saturday,24,329,47,November,11,4,2012,2,2,2013,1
20121125,11/25/2012 0:00,1,Sunday,25,330,48,November,11,4,2012,2,2,2013,1
20121126,11/26/2012 0:00,2,Monday,26,331,48,November,11,4,2012,2,2,2013,1
20121127,11/27/2012 0:00,3,Tuesday,27,332,48,November,11,4,2012,2,2,2013,1
20121128,11/28/2012 0:00,4,Wednesday,28,333,48,November,11,4,2012,2,2,2013,1
20121129,11/29/2012 0:00,5,Thursday,29,334,48,November,11,4,2012,2,2,2013,1
20121130,11/30/2012 0:00,6,Friday,30,335,48,November,11,4,2012,2,2,2013,1
20121201,12/1/2012 0:00,7,Saturday,1,336,48,December,12,4,2012,2,2,2013,1
20121202,12/2/2012 0:00,1,Sunday,2,337,49,December,12,4,2012,2,2,2013,1
20121203,12/3/2012 0:00,2,Monday,3,338,49,December,12,4,2012,2,2,2013,1
20121204,12/4/2012 0:00,3,Tuesday,4,339,49,December,12,4,2012,2,2,2013,1
20121205,12/5/2012 0:00,4,Wednesday,5,340,49,December,12,4,2012,2,2,2013,1
20121206,12/6/2012 0:00,5,Thursday,6,341,49,December,12,4,2012,2,2,2013,1
20121207,12/7/2012 0:00,6,Friday,7,342,49,December,12,4,2012,2,2,2013,1
20121208,12/8/2012 0:00,7,Saturday,8,343,49,December,12,4,2012,2,2,2013,1
20121209,12/9/2012 0:00,1,Sunday,9,344,50,December,12,4,2012,2,2,2013,1
20121210,12/10/2012 0:00,2,Monday,10,345,50,December,12,4,2012,2,2,2013,1
20121211,12/11/2012 0:00,3,Tuesday,11,346,50,December,12,4,2012,2,2,2013,1
20121212,12/12/2012 0:00,4,Wednesday,12,347,50,December,12,4,2012,2,2,2013,1
20121213,12/13/2012 0:00,5,Thursday,13,348,50,December,12,4,2012,2,2,2013,1
20121214,12/14/2012 0:00,6,Friday,14,349,50,December,12,4,2012,2,2,2013,1
20121215,12/15/2012 0:00,7,Saturday,15,350,50,December,12,4,2012,2,2,2013,1
20121216,12/16/2012 0:00,1,Sunday,16,351,51,December,12,4,2012,2,2,2013,1
20121217,12/17/2012 0:00,2,Monday,17,352,51,December,12,4,2012,2,2,2013,1
20121218,12/18/2012 0:00,3,Tuesday,18,353,51,December,12,4,2012,2,2,2013,1
20121219,12/19/2012 0:00,4,Wednesday,19,354,51,December,12,4,2012,2,2,2013,1
20121220,12/20/2012 0:00,5,Thursday,20,355,51,December,12,4,2012,2,2,2013,1
20121221,12/21/2012 0:00,6,Friday,21,356,51,December,12,4,2012,2,2,2013,1
20121222,12/22/2012 0:00,7,Saturday,22,357,51,December,12,4,2012,2,2,2013,1
20121223,12/23/2012 0:00,1,Sunday,23,358,52,December,12,4,2012,2,2,2013,1
20121224,12/24/2012 0:00,2,Monday,24,359,52,December,12,4,2012,2,2,2013,1
20121225,12/25/2012 0:00,3,Tuesday,25,360,52,December,12,4,2012,2,2,2013,1
20121226,12/26/2012 0:00,4,Wednesday,26,361,52,December,12,4,2012,2,2,2013,1
20121227,12/27/2012 0:00,5,Thursday,27,362,52,December,12,4,2012,2,2,2013,1
20121228,12/28/2012 0:00,6,Friday,28,363,52,December,12,4,2012,2,2,2013,1
20121229,12/29/2012 0:00,7,Saturday,29,364,52,December,12,4,2012,2,2,2013,1
20121230,12/30/2012 0:00,1,Sunday,30,365,53,December,12,4,2012,2,2,2013,1
20121231,12/31/2012 0:00,2,Monday,31,366,53,December,12,4,2012,2,2,2013,1
